title,date,tags,company,link
5년 차 개발자의 카카오 적응기,2021.04.28,ad platform#ad tech#ad tech#career#developer#kakao#kakaokrew#ad platform#ad tech#ad tech#career#developer#kakao#kakaokrew,카카오,https://tech.kakao.com/2021/04/28/hero/
2021년 여름! 카카오 인턴십과 함께해야 할 특별한 이유 5가지,2021.04.15,career#internship#kakao#신규입사자#recruit#summer internship#tech#career#internship#kakao#신규입사자#recruit#summer internship#tech,카카오,https://tech.kakao.com/2021/04/15/2021-summer-internship/
뉴크루 온보딩 코드 리뷰어로 참여하기  – 카카오는 주니어와 함께 성장합니다.,2021.04.08,career#developer#growth#kakao#신규입사자#onboarding#recruit#tech#untact#career#developer#growth#kakao#신규입사자#onboarding#recruit#tech#untact,카카오,https://tech.kakao.com/2021/04/08/welcome-new-krew3/
온라인으로만 온보딩하기 – 카카오가 이걸 해냅니다,2021.03.31,career#developer#growth#kakao#신규입사자#onboarding#recruit#tech#untact#career#developer#growth#kakao#신규입사자#onboarding#recruit#tech#untact,카카오,https://tech.kakao.com/2021/03/31/welcome-new-krew2/
카카오가 하면 다르다 – 코로나 시대 신입 개발자 언택트 온보딩,2021.03.23,career#developer#growth#kakao#신규입사자#onboarding#recruit#tech#untact#career#developer#growth#kakao#신규입사자#onboarding#recruit#tech#untact,카카오,https://tech.kakao.com/2021/03/23/welcome-new-krew1/
카카오 AI 추천을 소개합니다.,2021.03.11,ai#machine learning#recommendation system#tech#ai#machine learning#recommendation system#tech,카카오,https://tech.kakao.com/2021/03/11/kakao-ai/
"kakao Career Boost Program for Cloud – 클라우드 하고 싶지만, 잘 모르겠는 분 얼른 오세요!!!!",2021.03.10,career#cloud#kakao#kakao-career-boost-program#kakaokrew#신규입사자#recruit#serve#career#cloud#kakao#kakao-career-boost-program#kakaokrew#신규입사자#recruit#serve,카카오,https://tech.kakao.com/2021/03/10/kakao-career-boost-program-for-cloud/
Kubernetes의 네트워크 이슈를 해결할 수 있는 network-node-manager,2021.03.03,container#kubernetes#linux#tech#container#kubernetes#linux#tech,카카오,https://tech.kakao.com/2021/03/03/network-node-manager/
FE개발자의 성장 스토리 07 : 100초 안에 FE플랫폼팀 파헤치기,2021.02.22,front end#front end#growth#javascript#kakao#kakaokrew#react#typescript#vue.js#front end#front end#growth#javascript#kakao#kakaokrew#react#typescript#vue.js,카카오,https://tech.kakao.com/2021/02/22/frontend-growth-07/
Olive Platform : 카카오에서 제공하는 오픈소스 관리 서비스,2021.02.22,analyzer#compliance#dependency#license#olive#open source#open source#oss#platform#tech#license#open source#오픈소스검증#의존성분석#analyzer#compliance#dependency#license#olive#open source#open source#oss#platform#tech#license#open source#오픈소스검증#의존성분석,카카오,https://tech.kakao.com/2021/02/22/olive-platform/
2021 카카오 신입공채 2차 온라인 코딩 테스트 for Tech developers 문제해설,2021.02.16,career#coding#coding test#kakao#신규입사자#recruit#tech#test#career#coding#coding test#kakao#신규입사자#recruit#tech#test,카카오,https://tech.kakao.com/2021/02/16/2021-kakao-recruitment-round-2/
드루와 드루와!! 카카오톡 개발자의 신년대응 스토리,2021.02.08,db#kakao#kakaotalk#message#server#db#kakao#kakaotalk#message#server,카카오,https://tech.kakao.com/2021/02/08/kakaotalk-new-year/
FE개발자의 성장 스토리 06 : 2021년 Chrome의 새로운 변화 – Schemeful same-site을 대응하자,2021.02.02,chrome#cookie#front end#front end#tech#chrome#cookie#front end#front end#tech,카카오,https://tech.kakao.com/2021/02/02/frontend-growth-06/
2021 카카오 신입공채 1차 온라인 코딩 테스트 for Tech developers 문제해설,2021.01.25,career#coding#coding test#kakao#신규입사자#recruit#tech#test#career#coding#coding test#kakao#신규입사자#recruit#tech#test,카카오,https://tech.kakao.com/2021/01/25/2021-kakao-recruitment-round-1/
증오발언 근절을 위한 카카오의 원칙,2021.01.18,cdr#corporate digital responsibility#hate speech#kakao#cdr#corporate digital responsibility#hate speech#kakao,카카오,https://tech.kakao.com/2021/01/18/%ec%a6%9d%ec%98%a4%eb%b0%9c%ec%96%b8-%ea%b7%bc%ec%a0%88%ec%9d%84-%ec%9c%84%ed%95%9c-%ec%b9%b4%ec%b9%b4%ec%98%a4%ec%9d%98-%ec%9b%90%ec%b9%99/
FE개발자의 성장 스토리 05 : 의존관계를 이용해 구조적 리팩토링 포인트 찾기,2021.01.12,angular#architecture#ast#dependency-graph#front end#front end#tech#typescript#angular#architecture#ast#dependency-graph#front end#front end#tech#typescript,카카오,https://tech.kakao.com/2021/01/12/frontend-growth-05/
FE개발자의 성장 스토리 04 : 공동체 FE 온라인 세션 후기,2020.12.23,front end#front end#kakao#kakaocommerce#kakaoenterprise#front end#front end#kakao#kakaocommerce#kakaoenterprise,카카오,https://tech.kakao.com/2020/12/23/frontend-growth-04/
카카오 크루의 일상을 더 이롭게 만드는  ‘플랫폼기술팀’ 이야기,2020.12.17,career#kakaokrew#신규입사자#platform#recruit#work#workplatform#career#kakaokrew#신규입사자#platform#recruit#work#workplatform,카카오,https://tech.kakao.com/2020/12/17/kakao-work-platform/
