title,date,tags,company,link
"코드 다이어트, Android Compose!",2022.04.20,programming#andorid#compose,왓챠,https://medium.com/watcha/%EC%BD%94%EB%93%9C-%EB%8B%A4%EC%9D%B4%EC%96%B4%ED%8A%B8-android-compose-313b82cd784a?source=---------7-----------------------
iOS 위젯 개발기,2022.02.14,ios#widget#ioswidget#swiftui#programming,왓챠,https://medium.com/watcha/ios-%EC%9C%84%EC%A0%AF-%EA%B0%9C%EB%B0%9C%EA%B8%B0-220a9caff5c0?source=---------8-----------------------
ICPC 대회 일대기,2022.01.26,algorithm#icpc#acm icpc#watcha#programming,왓챠,https://medium.com/watcha/icpc-%EB%8C%80%ED%9A%8C-%EC%9D%BC%EB%8C%80%EA%B8%B0-b6797fea91ed?source=---------9-----------------------
사내 핵심지표를 만드는 과정,2022.01.12,programming#google analytics,왓챠,https://medium.com/watcha/%EC%82%AC%EB%82%B4-%ED%95%B5%EC%8B%AC%EC%A7%80%ED%91%9C%EB%A5%BC-%EB%A7%8C%EB%93%9C%EB%8A%94-%EA%B3%BC%EC%A0%95-8f5ebc55b724?source=---------10-----------------------
구글이 나 대신 일하게 하는 법,2021.12.22,culture#google#apps script#programming,왓챠,https://medium.com/watcha/%EA%B5%AC%EA%B8%80%EC%9D%B4-%EB%82%98-%EB%8C%80%EC%8B%A0-%EC%9D%BC%ED%95%98%EA%B2%8C-%ED%95%98%EB%8A%94-%EB%B2%95-53bee63112b0?source=---------11-----------------------
구글 옵티마이즈 사용해 클라이언트 독립적 A/B테스트 구성하기 | by Dante | WATCHA | Medium,2021.10.13,optimize#a/b test#programming,왓챠,https://medium.com/watcha/%EA%B5%AC%EA%B8%80-%EC%98%B5%ED%8B%B0%EB%A7%88%EC%9D%B4%EC%A6%88-%EC%82%AC%EC%9A%A9%ED%95%B4-%ED%81%B4%EB%9D%BC%EC%9D%B4%EC%96%B8%ED%8A%B8-%EB%8F%85%EB%A6%BD%EC%A0%81-a-b%ED%85%8C%EC%8A%A4%ED%8A%B8-%EA%B5%AC%EC%84%B1%ED%95%98%EA%B8%B0-de5412fe79c3?source=---------12-----------------------
웹브라우저에서 동작하는 녹화앱 만들기,2021.08.13,javascript#web development#javascript tips#programming#web,왓챠,https://medium.com/watcha/%EC%9B%B9%EB%B8%8C%EB%9D%BC%EC%9A%B0%EC%A0%80%EC%97%90%EC%84%9C-%EB%8F%99%EC%9E%91%ED%95%98%EB%8A%94-%EB%85%B9%ED%99%94%EC%95%B1-%EB%A7%8C%EB%93%A4%EA%B8%B0-70142ce28994?source=---------13-----------------------
브라우저에서 미디어 권한을 다루는 간단 tip,2021.07.28,watcha#web development#programming#watcha#webapi,왓챠,https://medium.com/watcha/%EB%B8%8C%EB%9D%BC%EC%9A%B0%EC%A0%80%EC%97%90%EC%84%9C-%EB%AF%B8%EB%94%94%EC%96%B4-%EA%B6%8C%ED%95%9C%EC%9D%84-%EB%8B%A4%EB%A3%A8%EB%8A%94-%EA%B0%84%EB%8B%A8-tip-ee9e42ce9cb1?source=---------14-----------------------
리액트18 버전에 추가되는 기능,2021.07.07,react#react#programming,왓챠,https://medium.com/watcha/%EB%A6%AC%EC%95%A1%ED%8A%B818-%EB%B2%84%EC%A0%84%EC%97%90-%EC%B6%94%EA%B0%80%EB%90%98%EB%8A%94-%EA%B8%B0%EB%8A%A5-5901903e6fc2?source=---------15-----------------------
Wasm 간단 사용기,2021.06.23,wasm#rust#javascript#web#programming,왓챠,https://medium.com/watcha/wasm-%EA%B0%84%EB%8B%A8-%EC%82%AC%EC%9A%A9%EA%B8%B0-d2e14c760a0d?source=---------16-----------------------
테스트 코드를 믿어도 될까 ?,2021.05.12,,왓챠,https://medium.com/watcha/%ED%85%8C%EC%8A%A4%ED%8A%B8-%EC%BD%94%EB%93%9C%EB%A5%BC-%EB%AF%BF%EC%96%B4%EB%8F%84-%EB%90%A0%EA%B9%8C-3da3f337f136?source=---------17-----------------------
왓챠의 같이보기 서비스 웹 개발기,2021.03.26,watcha#web development#programming#product development#watch party,왓챠,https://medium.com/watcha/%EC%99%93%EC%B1%A0%EC%9D%98-%EA%B0%99%EC%9D%B4%EB%B3%B4%EA%B8%B0-%EC%84%9C%EB%B9%84%EC%8A%A4-%EC%9B%B9-%EA%B0%9C%EB%B0%9C%EA%B8%B0-ff6e4a771d40?source=---------18-----------------------
WATCHA WEB 팀의 2020년 회고,2021.01.22,,왓챠,https://medium.com/watcha/watcha-web-%ED%8C%80%EC%9D%98-2020%EB%85%84-%ED%9A%8C%EA%B3%A0-c26e411843ba?source=---------19-----------------------
WATCHA 개발 지식 — px | em | rem,2020.10.16,,왓챠,https://medium.com/watcha/watcha-%EA%B0%9C%EB%B0%9C-%EC%A7%80%EC%8B%9D-px-em-rem-f569c6e76e66?source=---------20-----------------------
깊은 복사와 얕은 복사에 대한 심도있는 이야기,2020.07.24,,왓챠,https://medium.com/watcha/%EA%B9%8A%EC%9D%80-%EB%B3%B5%EC%82%AC%EC%99%80-%EC%96%95%EC%9D%80-%EB%B3%B5%EC%82%AC%EC%97%90-%EB%8C%80%ED%95%9C-%EC%8B%AC%EB%8F%84%EC%9E%88%EB%8A%94-%EC%9D%B4%EC%95%BC%EA%B8%B0-2f7d797e008a?source=---------21-----------------------
쿼리 최적화: 빠른 쿼리를 위한 7가지 체크리스트 ✅,2020.07.14,programming#sql#database#watcha#query optimization,왓챠,https://medium.com/watcha/%EC%BF%BC%EB%A6%AC-%EC%B5%9C%EC%A0%81%ED%99%94-%EC%B2%AB%EA%B1%B8%EC%9D%8C-%EB%B3%B4%EB%8B%A4-%EB%B9%A0%EB%A5%B8-%EC%BF%BC%EB%A6%AC%EB%A5%BC-%EC%9C%84%ED%95%9C-7%EA%B0%80%EC%A7%80-%EC%B2%B4%ED%81%AC-%EB%A6%AC%EC%8A%A4%ED%8A%B8-bafec9d2c073?source=---------22-----------------------
WATCHA WEB 개발자들은 국제화를 어떻게하고 있을까,2020.06.17,,왓챠,https://medium.com/watcha/watcha-web-%EA%B0%9C%EB%B0%9C%EC%9E%90%EB%93%A4%EC%9D%80-%EA%B5%AD%EC%A0%9C%ED%99%94%EB%A5%BC-%EC%96%B4%EB%96%BB%EA%B2%8C%ED%95%98%EA%B3%A0-%EC%9E%88%EC%9D%84%EA%B9%8C-aaa3d2a1eb10?source=---------23-----------------------
추천 서비스가 컨테이너를 만났을 때- Part 2,2021.09.15,docker#kubernetes#machine learning,왓챠,https://medium.com/watcha/%EC%B6%94%EC%B2%9C-%EC%84%9C%EB%B9%84%EC%8A%A4%EA%B0%80-%EC%BB%A8%ED%85%8C%EC%9D%B4%EB%84%88%EB%A5%BC-%EB%A7%8C%EB%82%AC%EC%9D%84-%EB%95%8C-part-2-775a1e00795d?source=---------0-----------------------
왓챠 머신러닝(ML)팀을 만나다,2021.09.01,machine learning#machine learning#watcha#recommendation system#culture,왓챠,https://medium.com/watcha/%EC%99%93%EC%B1%A0-%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D-ml-%ED%8C%80%EC%9D%84-%EB%A7%8C%EB%82%98%EB%8B%A4-d8698790b9e7?source=---------1-----------------------
추천 서비스가 컨테이너를 만났을 때-Part 1,2021.08.18,docker#kubernetes#machine learning,왓챠,https://medium.com/watcha/part-1-%EC%B6%94%EC%B2%9C-%EC%84%9C%EB%B9%84%EC%8A%A4%EA%B0%80-%EC%BB%A8%ED%85%8C%EC%9D%B4%EB%84%88%EB%A5%BC-%EB%A7%8C%EB%82%AC%EC%9D%84-%EB%95%8C-f886d0f08df?source=---------2-----------------------
1년차 주니어가 추천 시스템 현장에서 마주한 고민,2021.04.14,recommendation system#machine learning#personalization#data science#watcha,왓챠,https://medium.com/watcha/1%EB%85%84%EC%B0%A8-%EC%A3%BC%EB%8B%88%EC%96%B4%EA%B0%80-%EC%B6%94%EC%B2%9C-%EC%8B%9C%EC%8A%A4%ED%85%9C-%ED%98%84%EC%9E%A5%EC%97%90%EC%84%9C-%EB%A7%88%EC%A3%BC%ED%95%9C-%EA%B3%A0%EB%AF%BC-12f568eb2cc2?source=---------3-----------------------
GNN 소개 — 기초부터 논문까지,2020.04.20,gnn#machine learning#deep learning#graph,왓챠,https://medium.com/watcha/gnn-%EC%86%8C%EA%B0%9C-%EA%B8%B0%EC%B4%88%EB%B6%80%ED%84%B0-%EB%85%BC%EB%AC%B8%EA%B9%8C%EC%A7%80-96567b783479?source=---------4-----------------------
그래프 임베딩 요약,2020.01.31,graph embedding#machine learning,왓챠,https://medium.com/watcha/%EA%B7%B8%EB%9E%98%ED%94%84-%EC%9E%84%EB%B2%A0%EB%94%A9-%EC%9A%94%EC%95%BD-bc2732048999?source=---------5-----------------------
왓챠에서 R&D연구원이 하는 일,2019.12.30,machine learning,왓챠,https://medium.com/watcha/%EC%99%93%EC%B1%A0%EC%97%90%EC%84%9C-r-d%EC%97%B0%EA%B5%AC%EC%9B%90%EC%9D%B4-%ED%95%98%EB%8A%94-%EC%9D%BC-2100ad6f8c4f?source=---------6-----------------------
머신러닝 부적절 텍스트 분류: 실전편,2019.10.29,machine learning,왓챠,https://medium.com/watcha/%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D-%EB%B6%80%EC%A0%81%EC%A0%88-%ED%85%8D%EC%8A%A4%ED%8A%B8-%EB%B6%84%EB%A5%98-%EC%8B%A4%EC%A0%84%ED%8E%B8-57587ecfae78?source=---------7-----------------------
‘별따는 태훈씨’ (Google Play 제공),2019.11.18,watcha#marketing,왓챠,https://medium.com/watcha/%EB%B3%84%EB%94%B0%EB%8A%94-%ED%83%9C%ED%9B%88%EC%94%A8-google-play-%EC%A0%9C%EA%B3%B5-8290de102028?source=---------0-----------------------
장난인 줄 알았죠? ‘고기서 고기’ 탄생기,2019.10.30,marketing,왓챠,https://medium.com/watcha/%EC%9E%A5%EB%82%9C%EC%9D%B8-%EC%A4%84-%EC%95%8C%EC%95%98%EC%A3%A0-%EA%B3%A0%EA%B8%B0%EC%84%9C-%EA%B3%A0%EA%B8%B0-%ED%83%84%EC%83%9D%EA%B8%B0-aeb17e6dee09?source=---------1-----------------------
TV APP 디자인할 때 고려해야하는 요소들,2023.02.10,product design#ux design#ux design process#product design#design,왓챠,https://medium.com/watcha/tv-app-%EB%94%94%EC%9E%90%EC%9D%B8%ED%95%A0-%EB%95%8C-%EA%B3%A0%EB%A0%A4%ED%95%B4%EC%95%BC%ED%95%98%EB%8A%94-%EC%9A%94%EC%86%8C%EB%93%A4-753356a7f4f8?source=---------0-----------------------
스마트 TV를 사용하면서 불편한게 리모컨이라구요?!,2022.08.23,smart tv#ott#ux design#ux research#design,왓챠,https://medium.com/watcha/%EC%8A%A4%EB%A7%88%ED%8A%B8-%ED%8B%B0%EB%B9%84%EB%A5%BC-%EC%82%AC%EC%9A%A9%ED%95%98%EB%A9%B4%EC%84%9C-%EB%B6%88%ED%8E%B8%ED%95%9C%EA%B2%8C-%EB%A6%AC%EB%AA%A8%EC%BB%A8%EC%9D%B4%EB%9D%BC%EA%B5%AC%EC%9A%94-b69e29b1eb67?source=---------1-----------------------
