title,date,tags,company,link
"Interview — Rookie Hero 1기 김다은, 김성렬, 나익채",2019.02.11,rookie hero#tech internship#interview#post#yogiyo,요기요,https://techblog.yogiyo.co.kr/interview-rookie-hero-1%EA%B8%B0-%EA%B9%80%EB%8B%A4%EC%9D%80-%EA%B9%80%EC%84%B1%EB%A0%AC-%EB%82%98%EC%9D%B5%EC%B1%84-5124144f3aae?source=---------36-----------------------
"Interview — 공부하는 엔지니어, CTO 조현준",2019.02.11,interview#cto#devliery hero korea#post#leadership,요기요,https://techblog.yogiyo.co.kr/interview-%EA%B3%B5%EB%B6%80%ED%95%98%EB%8A%94-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-cto-%EC%A1%B0%ED%98%84%EC%A4%80-bf9552143fec?source=---------37-----------------------
중국발 미세먼지와 꼰대 보안,2019.01.24,post#security#devsecops#yogiyo#tech,요기요,https://techblog.yogiyo.co.kr/%EC%A4%91%EA%B5%AD%EB%B0%9C-%EB%AF%B8%EC%84%B8%EB%A8%BC%EC%A7%80%EC%99%80-%EA%BC%B0%EB%8C%80-%EB%B3%B4%EC%95%88-de1484ab035c?source=---------38-----------------------
요기요 Backend 개발: Tech 인턴십 1기 회고록,2019.01.23,post#culture#tech internship#featured#yogiyo,요기요,https://techblog.yogiyo.co.kr/%EC%9A%94%EA%B8%B0%EC%9A%94-backend-%EA%B0%9C%EB%B0%9C-tech-%EC%9D%B8%ED%84%B4%EC%8B%AD-1%EA%B8%B0-%ED%9A%8C%EA%B3%A0%EB%A1%9D-a3d77d60d4d9?source=---------39-----------------------
음식 배달과 TECHNOLOGY,2019.01.23,post#food delivery technology#yogiyo#tech,요기요,https://techblog.yogiyo.co.kr/%EC%9D%8C%EC%8B%9D-%EB%B0%B0%EB%8B%AC%EA%B3%BC-technology-384245adc7d7?source=---------40-----------------------
DevEx: 딜리버리히어로 독일 방문기,2019.01.23,post#culture#msa#delivery hero#developer exchange,요기요,https://techblog.yogiyo.co.kr/devex-%EB%94%9C%EB%A6%AC%EB%B2%84%EB%A6%AC%ED%9E%88%EC%96%B4%EB%A1%9C-%EB%8F%85%EC%9D%BC-%EB%B0%A9%EB%AC%B8%EA%B8%B0-dc24df5314e7?source=---------41-----------------------
Agile 2018 발표자 도전기 1부: Experience Report & Submission Process,2019.01.23,post#culture#agile#agile2018#scrum master,요기요,https://techblog.yogiyo.co.kr/agile-2018-%EB%B0%9C%ED%91%9C%EC%9E%90-%EB%8F%84%EC%A0%84%EA%B8%B0-1%EB%B6%80-experience-report-submission-process-b6c7d6990f44?source=---------42-----------------------
YC Story 2부: 백엔드개발팀 인턴십 활동 회고,2019.01.23,back end developer#code review#post#culture#yogiyo,요기요,https://techblog.yogiyo.co.kr/yc-story-2%EB%B6%80-%EB%B0%B1%EC%97%94%EB%93%9C%EA%B0%9C%EB%B0%9C%ED%8C%80-%EC%9D%B8%ED%84%B4%EC%8B%AD-%ED%99%9C%EB%8F%99-%ED%9A%8C%EA%B3%A0-fa92be84a191?source=---------43-----------------------
YC Story 1부: 백엔드개발팀 인턴의 프로젝트 수행기,2019.01.23,post#back end developer#code review#culture#yogiyo,요기요,https://techblog.yogiyo.co.kr/yc-story-1%EB%B6%80-%EB%B0%B1%EC%97%94%EB%93%9C%EA%B0%9C%EB%B0%9C%ED%8C%80-%EC%9D%B8%ED%84%B4%EC%9D%98-%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8-%EC%88%98%ED%96%89%EA%B8%B0-ba2f91f07adc?source=---------44-----------------------
"Squad 2018 상반기 회고: 공감대 형성, 그리고 3 Month Rule",2019.01.23,culture#squad#cross functional teams#post#yogiyo,요기요,https://techblog.yogiyo.co.kr/squad-2018-%EC%83%81%EB%B0%98%EA%B8%B0-%ED%9A%8C%EA%B3%A0-%EA%B3%B5%EA%B0%90%EB%8C%80-%ED%98%95%EC%84%B1-%EA%B7%B8%EB%A6%AC%EA%B3%A0-3-month-rule-3dda5de30d7?source=---------45-----------------------
